task_id,domain,difficulty,raw_plan,parse_success,parse_error,all_constraints_pass,violated_constraints,hard_checks,soft_scores,soft_mean_score,combined_quality,portfolio_max_drawdown,portfolio_min_assets,portfolio_banned_sectors,portfolio_target_risk,portfolio_target_esg,portfolio_market_regime,portfolio_actual_weight_sum,portfolio_actual_num_assets,portfolio_actual_sectors,portfolio_actual_max_drawdown,portfolio_actual_annualized_return,portfolio_actual_annualized_volatility,portfolio_actual_esg_score,portfolio_actual_risk_adjusted_return,portfolio_actual_turnover,portfolio_turnover_penalty_scale,retirement_portfolio_value,retirement_current_age,retirement_target_age,retirement_min_monthly_income,retirement_inflation_assumption,retirement_return_assumption,retirement_survival_threshold,retirement_actual_monthly_income_target,retirement_actual_inflation_adjusted_flag,retirement_actual_survival_probability,retirement_actual_depletion_probability,retirement_actual_ending_balance_median,retirement_actual_ending_balance_mean,retirement_actual_years_survived_median,retirement_actual_lifestyle_quality_base,retirement_actual_lifestyle_quality_score,retirement_actual_withdrawal_smoothness,retirement_actual_starting_balance,retirement_bequest_preference,loan_annual_income,loan_credit_band,loan_max_dti,loan_max_ltv,loan_base_rate,loan_actual_monthly_payment,loan_actual_dti,loan_actual_ltv,loan_actual_rate_type,loan_actual_total_interest_ratio,loan_actual_term_months,loan_actual_prepayment_option,loan_actual_annual_rate,loan_actual_loan_amount,loan_actual_property_value,loan_actual_existing_monthly_debt,auditor_label,auditor_notes,is_reward_correct,is_parse_result_correct
c0a6c8a6-5719-4328-8ef1-a1e3c6525a2e,retirement,medium,"{""monthly_income_target"": 3200.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.045}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.3544, ""bequest_alignment"": 0.8, ""withdrawal_smoothness"": 0.9999999999999988}",0.718133333333333,0.0,,,[],,,,,,[],,,,,,,,857248.0,56,89,3087.0,0.025,0.045,,3200.0,True,0.329,0.671,-18475.898178224594,423713.25605494477,27,0.5333333333333333,0.3544,0.9999999999999988,857248.0,0.2,,,,,,,,,,,,,,,,,,,,
d33cfce5-413b-4b05-a535-8ed55f1037f6,retirement,medium,"{""monthly_income_target"": 3210.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.05}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.4710675000000001, ""bequest_alignment"": 0.9731289852032508, ""withdrawal_smoothness"": 0.999999999999999}",0.8147321617344166,0.0,,,[],,,,,,[],,,,,,,,838529.0,67,87,3210.0,0.03,0.05,,3210.0,True,0.761,0.239,396732.37483349664,634801.3997744194,20,0.535,0.4710675000000001,0.999999999999999,838529.0,0.5,,,,,,,,,,,,,,,,,,,,
55801ff9-c5fc-4059-b304-d15a9ce1acce,retirement,medium,"{""monthly_income_target"": 3725.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.055}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.50194375, ""bequest_alignment"": 0.6033542416861071, ""withdrawal_smoothness"": 0.999999999999999}",0.7017659972287019,0.0,,,[],,,,,,[],,,,,,,,945977.0,64,92,3725.0,0.02,0.055,,3725.0,True,0.617,0.383,381563.8354874986,951830.8014941188,28,0.6208333333333333,0.50194375,0.999999999999999,945977.0,0.8,,,,,,,,,,,,,,,,,,,,
e0dcf408-6891-4abf-b3ac-7835fb3b40f6,retirement,medium,"{""monthly_income_target"": 3673.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.05}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.5491135, ""bequest_alignment"": 0.5, ""withdrawal_smoothness"": 0.9999999999999991}",0.683037833333333,0.0,,,[],,,,,,[],,,,,,,,1304073.0,62,93,3673.0,0.02,0.05,,3673.0,True,0.794,0.20599999999999996,1323158.1998916073,2112594.419108421,31,0.6121666666666666,0.5491135,0.9999999999999991,1304073.0,0.5,,,,,,,,,,,,,,,,,,,,
ad5f9051-4324-4862-8f72-e6fcef385526,retirement,medium,"{""monthly_income_target"": 3625.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.045}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.32987500000000003, ""bequest_alignment"": 0.5, ""withdrawal_smoothness"": 0.9999999999999991}",0.609958333333333,0.0,,,[],,,,,,[],,,,,,,,888470.0,60,100,3625.0,0.03,0.045,,3625.0,True,0.092,0.908,-36592.411181418924,169853.29630996753,23,0.6041666666666666,0.32987500000000003,0.9999999999999991,888470.0,0.5,,,,,,,,,,,,,,,,,,,,
2224d5ad-42af-47ea-afef-725625919842,retirement,medium,"{""monthly_income_target"": 3449.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.05}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.3908866666666666, ""bequest_alignment"": 0.8, ""withdrawal_smoothness"": 0.9999999999999991}",0.7302955555555553,0.0,,,[],,,,,,[],,,,,,,,1098298.0,56,96,3449.0,0.03,0.05,,3449.0,True,0.36,0.64,-18777.779465143467,1138241.9924568653,33,0.5748333333333333,0.3908866666666666,0.9999999999999991,1098298.0,0.2,,,,,,,,,,,,,,,,,,,,
8573164a-c4a9-4be9-89d2-3c07e0ffed81,retirement,medium,"{""monthly_income_target"": 3431.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.05}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.4980668333333333, ""bequest_alignment"": 0.592957553007142, ""withdrawal_smoothness"": 0.999999999999999}",0.697008128780158,0.0,,,[],,,,,,[],,,,,,,,1223482.0,60,94,3431.0,0.02,0.05,,3431.0,True,0.742,0.258,1109750.1071317159,2025628.0283663906,34,0.5718333333333333,0.4980668333333333,0.999999999999999,1223482.0,0.5,,,,,,,,,,,,,,,,,,,,
91151423-5b12-4f59-809d-5edfd81b73f7,retirement,medium,"{""monthly_income_target"": 3569.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.045}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.5267249166666667, ""bequest_alignment"": 0.5, ""withdrawal_smoothness"": 0.9999999999999992}",0.675574972222222,0.0,,,[],,,,,,[],,,,,,,,1612831.0,56,94,3569.0,0.02,0.045,,3569.0,True,0.771,0.22899999999999998,1756344.279924723,3082964.325425503,38,0.5948333333333333,0.5267249166666667,0.9999999999999992,1612831.0,0.5,,,,,,,,,,,,,,,,,,,,
f2df5af7-6681-4dc6-ac64-f6eeb0f9736f,retirement,medium,"{""monthly_income_target"": 3763.0, ""inflation_adjusted"": true, ""portfolio_return_assumption"": 0.055}",True,,0,"[""no_early_depletion""]","{""parse_valid"": 1, ""no_early_depletion"": 0, ""income_floor_valid"": 1, ""inflation_handling_valid"": 1}","{""lifestyle_quality"": 0.4932665833333333, ""bequest_alignment"": 0.9589313985163304, ""withdrawal_smoothness"": 0.9999999999999989}",0.8173993272832208,0.0,,,[],,,,,,[],,,,,,,,922264.0,68,94,3763.0,0.025,0.055,,3763.0,True,0.573,0.42700000000000005,222328.8926787351,751162.2478903618,26,0.6271666666666667,0.4932665833333333,0.9999999999999989,922264.0,0.2,,,,,,,,,,,,,,,,,,,,
f1ce8279-828f-430d-b499-b669860185e7,loan,easy,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.055, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,1,[],"{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.6666666666666666,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,155123.0,good,0.43,0.85,0.055,1419.472503367501,0.1330148981157534,0.7142857142857143,fixed,1.0440404048492014,360,True,0.055,250000.0,350000.0,300.0,,,,
2524f350-38cc-4265-ae8e-10bf6960b0ef,loan,easy,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.05, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,1,[],"{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.06744215715629653, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6891473857187655,0.6891473857187655,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,227343.0,good,0.45,0.9,0.05,1342.0540575303496,0.08667365474355575,0.7142857142857143,fixed,0.9325578428437035,360,True,0.05,250000.0,350000.0,300.0,,,,
85e4f40c-f5e2-4cf6-bd81-f464a88d00ad,loan,easy,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.045, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,1,[],"{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.17593288462681134, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.7253109615422705,0.7253109615422705,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,160620.0,good,0.43,0.9,0.045,1266.7132745647143,0.11704992712474518,0.7142857142857143,fixed,0.8240671153731887,360,True,0.045,250000.0,350000.0,300.0,,,,
ca559a87-8771-484a-9162-e569c11c8114,loan,medium,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.06, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,1,[],"{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.6666666666666666,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,143377.0,fair,0.4,0.8,0.06,1498.8763128818923,0.15055773070006143,0.7142857142857143,fixed,1.1583818905499252,360,True,0.06,250000.0,350000.0,300.0,,,,
9ab6e5f4-3ac8-45f0-9f52-651b7680e4ce,loan,medium,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.055, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,1,[],"{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.6666666666666666,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,89525.0,fair,0.43,0.75,0.055,1419.472503367501,0.23047941960804258,0.7142857142857143,fixed,1.0440404048492014,360,True,0.055,250000.0,350000.0,300.0,,,,
b5577813-3bf7-43a5-b889-760058894f1f,loan,medium,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.05, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,1,[],"{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.06744215715629653, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6891473857187655,0.6891473857187655,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,80580.0,fair,0.38,0.75,0.05,1342.0540575303496,0.24453522822492177,0.7142857142857143,fixed,0.9325578428437035,360,True,0.05,250000.0,350000.0,300.0,,,,
2e303c69-b639-4dfd-a79a-ae9d4f00de85,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.065, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid"", ""ltv_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 0, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,52217.0,good,0.36,0.7,0.065,1580.1700587324133,0.43208228555430145,0.7142857142857143,fixed,1.275444884574675,360,True,0.065,250000.0,350000.0,300.0,,,,
77329af5-d3c9-44aa-b3e7-14cbc6ff2575,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.06, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""ltv_valid""]","{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 0, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,65523.0,fair,0.36,0.7,0.06,1498.8763128818923,0.329449441487458,0.7142857142857143,fixed,1.1583818905499252,360,True,0.06,250000.0,350000.0,300.0,,,,
9b465e73-6ea6-4373-95a3-6f07d0870f59,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.065, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid"", ""ltv_valid"", ""regulatory_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 0, ""regulatory_valid"": 0}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,42877.0,fair,0.36,0.7,0.065,1580.1700587324133,0.5262038086803871,0.7142857142857143,fixed,1.275444884574675,360,True,0.065,250000.0,350000.0,300.0,,,,
00707ee1-1555-414b-960d-a44eacf6c6f7,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.07, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""ltv_valid""]","{""parse_valid"": 1, ""dti_valid"": 1, ""ltv_valid"": 0, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,73357.0,fair,0.33,0.7,0.07,1663.2562379479562,0.32115646571391243,0.7142857142857143,fixed,1.3950889826450568,360,True,0.07,250000.0,350000.0,300.0,,,,
711c747f-1170-42ae-86c9-a81114433c12,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.06, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid"", ""regulatory_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 1, ""regulatory_valid"": 0}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,40471.0,fair,0.33,0.8,0.06,1498.8763128818923,0.5333823170809396,0.7142857142857143,fixed,1.1583818905499252,360,True,0.06,250000.0,350000.0,300.0,,,,
4f8ea68f-2029-41d6-bb23-dcf57827d338,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.06, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid"", ""ltv_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 0, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,55512.0,fair,0.36,0.7,0.06,1498.8763128818923,0.388862151509272,0.7142857142857143,fixed,1.1583818905499252,360,True,0.06,250000.0,350000.0,300.0,,,,
c24f8e27-8979-4c22-9671-91f8cce996ff,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.06, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,53894.0,good,0.38,0.8,0.06,1498.8763128818923,0.4005365301254816,0.7142857142857143,fixed,1.1583818905499252,360,True,0.06,250000.0,350000.0,300.0,,,,
3704e735-7c51-4e9b-b964-b7b431b3eafb,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.065, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,52116.0,fair,0.36,0.75,0.065,1580.1700587324133,0.43291965432475554,0.7142857142857143,fixed,1.275444884574675,360,True,0.065,250000.0,350000.0,300.0,,,,
b5d87720-9985-4583-b0ce-bf903a01f68d,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.07, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 1, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,61354.0,fair,0.33,0.75,0.07,1663.2562379479562,0.3839859643279244,0.7142857142857143,fixed,1.3950889826450568,360,True,0.07,250000.0,350000.0,300.0,,,,
6e2f43c2-0156-4fad-8acd-c2d269a1b045,loan,hard,"{""loan_amount"": 250000.0, ""term_months"": 360, ""rate_type"": ""fixed"", ""annual_rate"": 0.07, ""property_value"": 350000.0, ""existing_monthly_debt"": 300.0, ""prepayment_option"": true}",True,,0,"[""dti_valid"", ""ltv_valid""]","{""parse_valid"": 1, ""dti_valid"": 0, ""ltv_valid"": 0, ""regulatory_valid"": 1}","{""interest_cost_score"": 0.0, ""payment_flexibility"": 1.0, ""prepayment_optionality"": 1.0}",0.6666666666666666,0.0,,,[],,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,51749.0,good,0.38,0.7,0.07,1663.2562379479562,0.4552566205216617,0.7142857142857143,fixed,1.3950889826450568,360,True,0.07,250000.0,350000.0,300.0,,,,
